Country,Comments,lower_comments,character,rovio,crash,frustrat,disapp,hat,n't,wait,annoy,sham,proble,waste,ruin,terrible,delet,uninstall,bad,rubbish,garbage,junk,crap,not,sum_1,negative
US,I had fun playing angrybirds 1. Now I can have fun with 2.,i had fun playing angrybirds 1. now i can have fun with 2.,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US,"angrybirds was a simple, elegant game. Now it is complicated, expensive, slow, and B.A.D. Please Rovio, go back to your roots!","angrybirds was a simple, elegant game. now it is complicated, expensive, slow, and b.a.d. please rovio, go back to your roots!",126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
US,"I want to play and play for a long time trying to beat those impossible levels but unfortunately I can not! Not because of my time limit (Being on my iPad) but because of the stupid lives. angrybirds one was great  because you did not have any lives, but it was impossible too. angrybirds 2 has even more impossible levels and lives! Stupid lives. ??","i want to play and play for a long time trying to beat those impossible levels but unfortunately i can not! not because of my time limit (being on my ipad) but because of the stupid lives. angrybirds one was great  because you did not have any lives, but it was impossible too. angrybirds 2 has even more impossible levels and lives! stupid lives. ??",350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
US,The heart system is stupid if you die a few times you have to wait hours before playing again. Also the game is very difficult so that makes the hearts even worse. Add in that this game does not bring in many new aspects and you have a below average game.,the heart system is stupid if you die a few times you have to wait hours before playing again. also the game is very difficult so that makes the hearts even worse. add in that this game does not bring in many new aspects and you have a below average game.,255,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
US,Love love love,love love love,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US,"So rovio decided to sell itself out and make this game freemium crap.    You now have lives that have to re spawn and you can only fail several times in a row. Want to refill your lives or get special tools to help you out? It's all gonna cost money.  Let's face it, this scheme does not really work well in  angrybirds fashion. The fun of the game was messing up and being able to restart right away. Now it's filled with crap advertisements and all attempts are to nickel and dime you.  I rather pay $10 bucks for an app and not deal with all this freemium garbage. But I guess people just keep buying into it when the majority of them are not even real games which I find funny.","so rovio decided to sell itself out and make this game freemium crap.    you now have lives that have to re spawn and you can only fail several times in a row. want to refill your lives or get special tools to help you out? it's all gonna cost money.  let's face it, this scheme does not really work well in  angrybirds fashion. the fun of the game was messing up and being able to restart right away. now it's filled with crap advertisements and all attempts are to nickel and dime you.  i rather pay $10 bucks for an app and not deal with all this freemium garbage. but i guess people just keep buying into it when the majority of them are not even real games which i find funny.",681,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,1
US,No challenge to this silly game.,no challenge to this silly game.,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US,"Enjoyed playing the game and I am in the level 120 range. Had a few issues getting into the daily arena.   I will be deleting this game as well as any other Game by this developer because of the \we give then take away\"" mentality. I almost missed the fact that I went from 10 lives to 5. Then I began to notice that my scores in the arena was no where close to whatever those top 3 individuals were scoring. I was in the top three in my league most of the time so how did I become such a poor player all of a sudden? Then I figured that I would need to buy a bunch of the Eagles and other boosters to even come close to the top scores to earn extra feathers. That is just not right.   In my opinion the changes to game play, difficulty, and problems getting through some levels without boosters is because of greed.   As they say in the movies, \""buh bye\"" to this game!   My advice is do not waste your time unless you want to spend money to get through the impossible levels.""","enjoyed playing the game and i am in the level 120 range. had a few issues getting into the daily arena.   i will be deleting this game as well as any other game by this developer because of the \we give then take away\"" mentality. i almost missed the fact that i went from 10 lives to 5. then i began to notice that my scores in the arena was no where close to whatever those top 3 individuals were scoring. i was in the top three in my league most of the time so how did i become such a poor player all of a sudden? then i figured that i would need to buy a bunch of the eagles and other boosters to even come close to the top scores to earn extra feathers. that is just not right.   in my opinion the changes to game play, difficulty, and problems getting through some levels without boosters is because of greed.   as they say in the movies, \""buh bye\"" to this game!   my advice is do not waste your time unless you want to spend money to get through the impossible levels.""",979,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,5,1
US,"Great improved in gameplay, fast , very fun like anytime , great job , until now the half hour was 100% pleasure.","great improved in gameplay, fast , very fun like anytime , great job , until now the half hour was 100% pleasure.",113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US,Good game,good game,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US,I was really enjoying this game until the last update.  Now the app will not open saying that I am not connected to the Internet.  I check my connection and I am.  Really wanted to like this game but now I can not play it.  I was not crazy about the limit of lives and from what I have read the number has gone down to 3   I did not mind watching the videos to get an extra card or life since I refuse to spend money on certain games. This one gets deleted.,i was really enjoying this game until the last update.  now the app will not open saying that i am not connected to the internet.  i check my connection and i am.  really wanted to like this game but now i can not play it.  i was not crazy about the limit of lives and from what i have read the number has gone down to 3   i did not mind watching the videos to get an extra card or life since i refuse to spend money on certain games. this one gets deleted.,457,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1
US,Good game but game closes all the time. Instead of putting out new content  you should probably fix the game from glitching and freezing and booting you out every time you play.,good game but game closes all the time. instead of putting out new content  you should probably fix the game from glitching and freezing and booting you out every time you play.,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US,How'd you guys afford to pay out all these jokers that are giving you five star & positive revie... oh... never mind. ??,how'd you guys afford to pay out all these jokers that are giving you five star & positive revie... oh... never mind. ??,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
US,"I have to add my two cents about the most recent update.  Basically, all I need to say is that I have now deleted the game from my iPad.  It used to be one of the best versions, but Rovio, you blew it this time.","i have to add my two cents about the most recent update.  basically, all i need to say is that i have now deleted the game from my ipad.  it used to be one of the best versions, but rovio, you blew it this time.",211,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1
US,Love the game,love the game,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US,"I'm cool with lives and and other improvements, but the game crashes after level or two.  And now it got even worse, it crashes on 98 level loading. And this new update did not fix it, i can not play 98 level and cant skip it, app crashes even when i try to play in Arena. Yeah, i got first ipad mini,they say it can be not as smooth, but it should work as previous levels worked, even with crashing from time to time.","i'm cool with lives and and other improvements, but the game crashes after level or two.  and now it got even worse, it crashes on 98 level loading. and this new update did not fix it, i can not play 98 level and cant skip it, app crashes even when i try to play in arena. yeah, i got first ipad mini,they say it can be not as smooth, but it should work as previous levels worked, even with crashing from time to time.",418,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
US,"Like the new graphics, levels and gameplay but the ridiculous life system totally blew what could have been a great game.  Terrible decision by the powers that be.","like the new graphics, levels and gameplay but the ridiculous life system totally blew what could have been a great game.  terrible decision by the powers that be.",163,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
US,Why it does not work?,why it does not work?,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
US,Woot,woot,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,Good fun,good fun,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,Loving this game ??????,loving this game ??????,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,"All round a very good game, I do not like the 5 lives and having to wait for more when levels are failed but it seems that all new gen mobile games are going this way. A typical sequel - good, but never as good as the original.","all round a very good game, i do not like the 5 lives and having to wait for more when levels are failed but it seems that all new gen mobile games are going this way. a typical sequel - good, but never as good as the original.",227,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
AU,good,good,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,"I have been playing  angrybirds since I bought my first iPod touch in 2009 and it has been one of my all-time favourites. It is really upsetting to see that this game has utilised my most hated feature in a game... Having to wait to play. It's just a ridiculous way of trying to get more of our money!!! It could have been such a good game, but when a producer of such a classic game sells out and tries to get more money, I'll delete the app and give a 1 star review, no matter how good the game is!","i have been playing  angrybirds since i bought my first ipod touch in 2009 and it has been one of my all-time favourites. it is really upsetting to see that this game has utilised my most hated feature in a game... having to wait to play. it's just a ridiculous way of trying to get more of our money!!! it could have been such a good game, but when a producer of such a classic game sells out and tries to get more money, i'll delete the app and give a 1 star review, no matter how good the game is!",500,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1
AU,"This game keeps on crashing, and I only have three lives! Why has this not been addressed?","this game keeps on crashing, and i only have three lives! why has this not been addressed?",90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
AU,"Love the graphics, game is fun and different to  angrybirds, Seasons and Space. However, do not like the \Candy Crush\"" 5 lives then wait to get them back! Price is even the same as Candy Crush!""","love the graphics, game is fun and different to  angrybirds, seasons and space. however, do not like the \candy crush\"" 5 lives then wait to get them back! price is even the same as candy crush!""",195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
AU,I really like this game good graphics good everything. There's just one thing... THE GAME KEEPS CRASHING!!!!!,i really like this game good graphics good everything. there's just one thing... the game keeps crashing!!!!!,109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
AU,"Captivating, but keeps shutting down ??","captivating, but keeps shutting down ??",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,Any tips for level 35 lol,any tips for level 35 lol,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,"Sounds like a half decent game and I like the look of the new characters, keep it up! But I can not play it every time i try to play level 1 the game crashes. I SPENT MONEY ON SOMETHING I CANT PLAY ... ITS A SCAM! Deleting game","sounds like a half decent game and i like the look of the new characters, keep it up! but i can not play it every time i try to play level 1 the game crashes. i spent money on something i cant play ... its a scam! deleting game",227,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1
AU,This game holds onto traditional theme but the graphics are insane!,this game holds onto traditional theme but the graphics are insane!,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,"This game is very exciting up until the levels into the hundreds. I think that passing one entire level every two weeks is not going to bring Rovio's popularity up. It could do with different bosses and maybe one or two new birds. (Hal, bubbles?) Everyone might think that this game is great, but when u progress further into it, it might make you think again. I really like  angrybirds but now, the game that I thought could be the best, is not. The level that I am on is now practically impossible without power ups, but guess what, I used them all in the other impossible levels!? Thnx for the great game Rovio, I will not be playing  angrybirds much anymore.","this game is very exciting up until the levels into the hundreds. i think that passing one entire level every two weeks is not going to bring rovio's popularity up. it could do with different bosses and maybe one or two new birds. (hal, bubbles?) everyone might think that this game is great, but when u progress further into it, it might make you think again. i really like  angrybirds but now, the game that i thought could be the best, is not. the level that i am on is now practically impossible without power ups, but guess what, i used them all in the other impossible levels!? thnx for the great game rovio, i will not be playing  angrybirds much anymore.",662,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
AU,Is says no Internet connection even if my WiFi is connected.  Game does not load!!!,is says no internet connection even if my wifi is connected.  game does not load!!!,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
AU,Overall the game is really good but then you start to get lots of ad as you get into the game.,overall the game is really good but then you start to get lots of ad as you get into the game.,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,Gold game,gold game,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,change the way you can go from one  angrybirds to another once you have pulled it back and ready to sling it. countless times have i lost a bird because i no longer wanted to use it. fix this immediately!,change the way you can go from one  angrybirds to another once you have pulled it back and ready to sling it. countless times have i lost a bird because i no longer wanted to use it. fix this immediately!,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
AU,I'm totally addicted to this game. Just love it,i'm totally addicted to this game. just love it,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,"This game is fun to start with, as your skill allows you to advance. Then as you get to harder levels, fun gives way to frustration as you rely increasingly on luck to get through -the levels are randomly generated in part so good luck practicing against an ever shifting target. Repetitive ads also start to grate. I deleted this game after the 1st update. I would rather pay money upfront than play a free game that irritates.","this game is fun to start with, as your skill allows you to advance. then as you get to harder levels, fun gives way to frustration as you rely increasingly on luck to get through -the levels are randomly generated in part so good luck practicing against an ever shifting target. repetitive ads also start to grate. i deleted this game after the 1st update. i would rather pay money upfront than play a free game that irritates.",428,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1
AU,"I have not played  angrybirds for awhile, just started again. I'm loving it all over!","i have not played  angrybirds for awhile, just started again. i'm loving it all over!",85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
AU,Idiots need a few more dollars? I have an idea why not change it from 5 lives to 3 and make it longer before they recharge. Giving it a candy crush style lives system in the first place was the beginning of the end for the  angrybirds games. It's a shame because the gameplay is great and graphics awesome. RIP  angrybirds.,idiots need a few more dollars? i have an idea why not change it from 5 lives to 3 and make it longer before they recharge. giving it a candy crush style lives system in the first place was the beginning of the end for the  angrybirds games. it's a shame because the gameplay is great and graphics awesome. rip  angrybirds.,323,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1
AU,"do not know if it's a good game, will not start. Reading some of the reviews I think I'll just delete and save the energy","do not know if it's a good game, will not start. reading some of the reviews i think i'll just delete and save the energy",121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1
AU,A tricky game but enjoyable,a tricky game but enjoyable,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,It's a great game but the thing is that it used to be that you could play without Internet but now you need Internet and I do not like that considering I'm flying a lot and it takes my mind off the flight if you could change that it would be great other then that done a great job,it's a great game but the thing is that it used to be that you could play without internet but now you need internet and i do not like that considering i'm flying a lot and it takes my mind off the flight if you could change that it would be great other then that done a great job,280,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
AU,Good game. Addicting as all the other  angrybirds,good game. addicting as all the other  angrybirds,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,Only downside is you can not just continually play I hate that you have those hearts!!,only downside is you can not just continually play i hate that you have those hearts!!,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
AU,Great fun and easyto pickup and just have destructive fun,great fun and easyto pickup and just have destructive fun,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,App crashes every time I try to play,app crashes every time i try to play,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
AU,You have dropped the lives down to 3. Having the 5 lives was far better,you have dropped the lives down to 3. having the 5 lives was far better,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,"I was really enjoying the game until they changed the full lives from 5 to 3. Now as soon as u get into the game you run out of lives. And I've also noticed it takes much longer to replace the lives too. What's the point? Really disappointed in the changes, it's not worth playing when as soon as u get into it u have to stop. Not worth it anymore","i was really enjoying the game until they changed the full lives from 5 to 3. now as soon as u get into the game you run out of lives. and i've also noticed it takes much longer to replace the lives too. what's the point? really disappointed in the changes, it's not worth playing when as soon as u get into it u have to stop. not worth it anymore",347,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
AU,I have not even played the game yet. Every time I try to get on it just crashes and goes back to the menu.,i have not even played the game yet. every time i try to get on it just crashes and goes back to the menu.,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
AU,This game would be fantastic if it was not for the whole lives thing.   You then drop lives down to 3.  I'm deleting this game till lives are no longer apart of it,this game would be fantastic if it was not for the whole lives thing.   you then drop lives down to 3.  i'm deleting this game till lives are no longer apart of it,163,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1
AU,"I saw the intro which looks really awesome and I was so exited to play. Logging in.. Just about there. BAM! I'm in home. The hole game crashed! Disappointed and annoyed, I write this review to say: FIX IT!","i saw the intro which looks really awesome and i was so exited to play. logging in.. just about there. bam! i'm in home. the hole game crashed! disappointed and annoyed, i write this review to say: fix it!",205,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
AU,"Despite so many 1 star reviews due to the lives system they update the game reducing the lives from 5 to 3 and lengthen the time it takes to get a life back from 30mins to an hour. Rovio - you suck.  Pity you can not give zero stars. Not that it's a bad game. It's just not challenging. Each level is randomly generated and getting three stars is the norm. The so called boss levels are often the easiest of the lot with one bird able to send the boss pig flying out of the level for an instant win. Earning income from advertising is fine - they're not in it for love... and watching an ad to get extra lives, an extra bird to finish a level, or another go in the daily tournament is also fine. But now an ad has started to pop up between levels. Lame. The game is broken and buggy (what was the pre-release for if it still launched with bugs?). But back to the challenge.  angrybirds was legendary level design. Often getting 3 stars took the perfect use of each bird and good aiming. Now it's random birds, random power ups, random levels. It's a lazy game that shows Rovio have finally sold out. Likely richer than they ever dreamed possible, but now giving us less for more. Their legacy will be a game that broke the mold and became a pop culture classic, followed by a sequel that highlights everything wrong with mobile gaming, and how greed corrupts.","despite so many 1 star reviews due to the lives system they update the game reducing the lives from 5 to 3 and lengthen the time it takes to get a life back from 30mins to an hour. rovio - you suck.  pity you can not give zero stars. not that it's a bad game. it's just not challenging. each level is randomly generated and getting three stars is the norm. the so called boss levels are often the easiest of the lot with one bird able to send the boss pig flying out of the level for an instant win. earning income from advertising is fine - they're not in it for love... and watching an ad to get extra lives, an extra bird to finish a level, or another go in the daily tournament is also fine. but now an ad has started to pop up between levels. lame. the game is broken and buggy (what was the pre-release for if it still launched with bugs?). but back to the challenge.  angrybirds was legendary level design. often getting 3 stars took the perfect use of each bird and good aiming. now it's random birds, random power ups, random levels. it's a lazy game that shows rovio have finally sold out. likely richer than they ever dreamed possible, but now giving us less for more. their legacy will be a game that broke the mold and became a pop culture classic, followed by a sequel that highlights everything wrong with mobile gaming, and how greed corrupts.",1359,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1
AU,"Have enjoyed this version more over all previous games. Have not had any of the problems others seem to be having, still have 5 lives with a half hour timing (updated). As with candy crush you only loose a life if you fail to complete the level. Some boss levels take a few turns, but generally get an hour of play time before lives run out.  Love that you can choose the order that you fire the birds.","have enjoyed this version more over all previous games. have not had any of the problems others seem to be having, still have 5 lives with a half hour timing (updated). as with candy crush you only loose a life if you fail to complete the level. some boss levels take a few turns, but generally get an hour of play time before lives run out.  love that you can choose the order that you fire the birds.",402,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1
AU,"So much potential, ruined by restricted gameplay and in app purchases","so much potential, ruined by restricted gameplay and in app purchases",69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
AU,"Used to play the original  angrybirds all the time. Was so excited to d/l this latest version but was only disappointed by the lives, speed and advertising. I understand you need to make a profit but do not do it by making people buy lives. Maybe just do this by promoting bird upgrades or those extra bonuses!","used to play the original  angrybirds all the time. was so excited to d/l this latest version but was only disappointed by the lives, speed and advertising. i understand you need to make a profit but do not do it by making people buy lives. maybe just do this by promoting bird upgrades or those extra bonuses!",310,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
AU,Better than the original and you do not need to spend money to win unlike other games...,better than the original and you do not need to spend money to win unlike other games...,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
AU,Fun as love the graphics and new features,fun as love the graphics and new features,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,"This was a great game, until most recent up date when developers reduces lives from 5 to 3!!!!","this was a great game, until most recent up date when developers reduces lives from 5 to 3!!!!",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,"Trying to scam you of money. Disgraceful. You can easily make enough money by putting a fair price on the game. Ripoff scammers! Stupidest idea you could have had, fire whoever thought this up, there will be a big backlash from consumers for this  angrybirds!","trying to scam you of money. disgraceful. you can easily make enough money by putting a fair price on the game. ripoff scammers! stupidest idea you could have had, fire whoever thought this up, there will be a big backlash from consumers for this  angrybirds!",259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,"Not bad.  The first one is definitely more challenging, but part 2 is cool.","not bad.  the first one is definitely more challenging, but part 2 is cool.",75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
AU,"Took a great game, added a few good differences and added whole lot of money hungry junk. Potentially franchise ruining","took a great game, added a few good differences and added whole lot of money hungry junk. potentially franchise ruining",119,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1
AU,Reducing lives and functionality...  More ads less game..  Pay more to get everything you never wanted.. I hope people turn this game off in droves..,reducing lives and functionality...  more ads less game..  pay more to get everything you never wanted.. i hope people turn this game off in droves..,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,Every time it started..but it crashes...stilll trying to start...but nobody knows when will it start..please fix the issue,every time it started..but it crashes...stilll trying to start...but nobody knows when will it start..please fix the issue,122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
AU,ITS VERY BAD THAT I NEED TO CONNECT TO WIFI TO START UP AND I'VE CONNECTED IT TO INTERNET STILL IT is not OPENING!! SCREW THIS! IM VERY CLOSE TO DELETE THIS SH#T!! ??????,its very bad that i need to connect to wifi to start up and i've connected it to internet still it is not opening!! screw this! im very close to delete this sh#t!! ??????,170,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,1
AU,"I was so hyped for this game, but unfortunately it did not deliver. Not only is the whole system of lives just plain stupid, it's also greedy. It's fine that you want to make profit, but it's hard to profit when the game is deleted.","i was so hyped for this game, but unfortunately it did not deliver. not only is the whole system of lives just plain stupid, it's also greedy. it's fine that you want to make profit, but it's hard to profit when the game is deleted.",232,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1
AU,"Graphics and gameplay are great. do not like the lives setup and the ads plus I'm trying to connect to Facebook on iPad and it just keeps restarting the game and not logging in. Seriously get rid of the ads, I would rather pay for the app and not have ads and time for lives","graphics and gameplay are great. do not like the lives setup and the ads plus i'm trying to connect to facebook on ipad and it just keeps restarting the game and not logging in. seriously get rid of the ads, i would rather pay for the app and not have ads and time for lives",274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
AU, angrybirds 2 is actually great loved it, angrybirds 2 is actually great loved it,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,I thought this would be another great  angrybirds game but I have not yet tried it due to a very annoying glitch that makes the game crash on level 1. Please fix!,i thought this would be another great  angrybirds game but i have not yet tried it due to a very annoying glitch that makes the game crash on level 1. please fix!,162,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
AU,Life down from 5 to 3 + double the wait time for life + more advertisements =  deleting the game now,life down from 5 to 3 + double the wait time for life + more advertisements =  deleting the game now,100,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
AU,Love  angrybirds but not enough lives plus will not let me connect to FB and keeps crashing very close to deleting ??,love  angrybirds but not enough lives plus will not let me connect to fb and keeps crashing very close to deleting ??,117,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1
AU,"Freemium has completely ruined this game. Was genuinely excited when I first played but that lasted only as long as it took to run out of lives.  Was hobbling along with it while you got 5 lives every half hour but now after the update it seems they have screwed with that too. Shame, Rovio, Shame!  I would happily pay for this game to be frustration free but will not play again until that becomes an option.","freemium has completely ruined this game. was genuinely excited when i first played but that lasted only as long as it took to run out of lives.  was hobbling along with it while you got 5 lives every half hour but now after the update it seems they have screwed with that too. shame, rovio, shame!  i would happily pay for this game to be frustration free but will not play again until that becomes an option.",410,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,6,1
AU,Forced micro transactions everywhere. Such a shame.,forced micro transactions everywhere. such a shame.,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
AU,"This game used to be great, but you dropped the lives from 5 to 3 and increased the reset timer. You got greedy and now have lost a fan. Bye bye","this game used to be great, but you dropped the lives from 5 to 3 and increased the reset timer. you got greedy and now have lost a fan. bye bye",144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,"Not only have the lives been reduced, but I have to have Internet connection. Would rather have the option to buy game.","not only have the lives been reduced, but i have to have internet connection. would rather have the option to buy game.",119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
AU,"Why, why, why would you drop the number of lives from 5 to 3 in your lastest update???? Poor form!","why, why, why would you drop the number of lives from 5 to 3 in your lastest update???? poor form!",98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,As good as the original so far,as good as the original so far,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,"I loved playing this game. However, the developers ruined the game by reducing the amount of lives in order to play the game and to make it worse doubling the time for them to regenerate. I understand you want the user to watch more advertisements to increase profits, but it's hard to profit when the user deletes the game. Well done.","i loved playing this game. however, the developers ruined the game by reducing the amount of lives in order to play the game and to make it worse doubling the time for them to regenerate. i understand you want the user to watch more advertisements to increase profits, but it's hard to profit when the user deletes the game. well done.",335,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1
AU,New lives system is a blatant cash grab,new lives system is a blatant cash grab,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,You need wifi now to use it when you did not before ...,you need wifi now to use it when you did not before ...,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
AU,It's Too good!,it's too good!,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU,Just reduced the number of lives so that more people make in app purchases. You're no different to other greedy developers.,just reduced the number of lives so that more people make in app purchases. you're no different to other greedy developers.,123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
AU,IT DOES NOT WORK,it does not work,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
AU,Recent upgrade reduces lives from 10 to 5 - money driven ploy - time to delete,recent upgrade reduces lives from 10 to 5 - money driven ploy - time to delete,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
AU,Love love love this game but since updating this morning it will not open ?? not happy people!!!,love love love this game but since updating this morning it will not open ?? not happy people!!!,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
